,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156
199,Los Angeles Kings,2,Ottawa Senators,0,2,0.4193548387096774,0.5116279069767442,0.0,0.611111111111111,0.28125,0.6666666666666665,0.6567164179104478,0.6577017114914426,0.22137404580152675,0.27350427350427364,0.6000000000000001,0.5,0.5478260869565218,0.5,0.2250000000000003,0.2727272727272727,0.3076923076923076,0.5974025974025974,0.24320652173913038,0.5882352941176471,0.25,0.20126227208976122,0.8181818181818181,0.5833333333333334,0.1694915254237288,0.2500000000000002,0.7906482465462275,0.0,0.05166666666666675,0.5384615384615365,0.4,0.25603246806059743,0.24899598393574252,0.2615938766321477,0.2282562320960564,0.18087449620395524,0.2043080403043389,0.5067667779013718,0.019199194957894017,0.3777711079429398,0.1819182909371213,0.27456027456027465,0.7660747914985204,0.47029247220451803,0.12455003599712011,0.2743022136669875,0.6494464944649446,0.4947309387797687,0.04252196382428952,0.27465889351794504,0.28098189712920574,0.2119165058260063,0.2551950021400775,0.05533272347711904,0.849260578439496,0.30407006697578565,0.2430107526881713,0.2571375437471932,0.34747609794014767,0.0,0.818698920055728,0.6090000832268873,0.36574414631695307,0.0,0.8684433594412235,0.453709611478985,0.01734649196672189,0.7158098352290612,0.23869153683935096,0.6987505845314859,0.3010975111661547,0.04253400760515902,0.0,0.5954020034390126,0.4002871247229498,0.2987103234141202,0.8064516129032258,0.1860465116279073,0.0,0.3055555555555556,0.75,0.2222222222222221,0.26865671641791045,0.26894865525672385,0.13740458015267176,0.5470085470085473,0.4000000000000001,0.16666666666666666,0.34347826086956523,0.7857142857142857,0.13750000000000018,0.5454545454545454,0.4871794871794871,0.5324675324675323,0.46127717391304346,0.47058823529411764,0.5394736842105265,0.4586255259467027,0.6363636363636365,0.16666666666666666,0.5593220338983051,0.645833333333333,0.3634431455897982,0.2142857142857144,0.7166666666666672,0.6153846153846132,0.1,0.5678232756417867,0.256182625237793,0.12557169601175389,0.10185639633917476,0.09489124911820257,0.10050163966362557,0.19151884159787674,0.2618338123259527,0.18593832070233363,0.0,0.36679536679536695,0.5567732891550911,0.2324980711817785,0.0,0.33027708829339963,0.3044280442804428,0.18733860239455336,0.06377372721558805,0.12518788205095888,0.36841340658248356,0.5903360158921861,0.08211944182249553,0.2210370765418932,0.6864842559674962,0.7498647604327666,0.19354838709677402,0.0,0.0918972017100661,0.09461143902202673,0.29532637921395644,0.7173176720534967,0.08021744045824541,0.10469549157037328,0.38162763198047056,0.7808937370449834,0.14598660879690928,0.6170825696612159,0.20186342384462996,0.09257661478881163,0.9074032595949881,0.05206985769728334,0.242890069010136,0.28956776751785285,0.07229317260225665,0.34843335591767577
200,Florida Panthers,2,Pittsburgh Penguins,3,5,0.0,0.4651162790697674,0.0,0.9999999999999999,0.0,0.11111111111111105,0.9999999999999999,1.0,0.9999999999999998,0.35897435897435903,0.4000000000000001,0.5,1.0,0.0,1.0,0.35664335664335667,0.923076923076923,0.779220779220779,0.8070652173913044,0.5882352941176471,0.6710526315789473,0.40392706872370265,0.909090909090909,0.5,0.576271186440678,0.7708333333333335,1.0,0.6666666666666665,0.34166666666666723,0.6153846153846132,0.4,0.30074073757914754,0.5552495697074011,0.3282305267897341,0.8473944048272077,0.8621373003226971,0.883965805939896,0.9212087504634778,0.3888716548003661,0.7881443685750734,0.8003964321110013,0.8008825151682294,0.8796956070563818,0.8106164071747244,0.8510953409441531,0.8337687336724874,0.8697944122298366,0.6592221613584786,0.35305426356589154,0.3401256720152892,0.14655127686289138,0.4802242578352379,0.34151964518045297,0.5713320667088877,0.4694975241239203,0.42457496136012374,0.5133640552995384,0.39234650574991337,0.5869897284992505,0.10024269380900064,1.0,0.718675544890567,0.5630983246479175,0.13946770221632887,1.0,0.720836601850457,0.6159310704644954,0.4555256450642915,0.32013769363166844,0.9476193926141567,0.052174600455868525,1.0,0.715672078622262,0.9999999999999999,0.5919793075904551,0.6353880186269594,0.3548387096774194,0.9069767441860463,0.0,0.6666666666666666,0.21875,0.6666666666666665,0.7164179104477612,0.7163814180929097,0.48091603053435095,0.18803418803418803,0.4000000000000001,0.9999999999999999,0.7478260869565218,0.2857142857142857,0.48124999999999973,0.18881118881118875,0.564102564102564,0.5974025974025974,0.5169836956521741,0.0,0.052631578947368585,0.7468443197755956,0.09090909090909088,0.5,0.033898305084745894,0.2708333333333335,0.7736450584484591,0.28571428571428603,0.4433333333333338,0.8717948717948723,0.6000000000000001,0.40416934315292585,0.7225029148853475,0.6784360430494831,0.6574770406809054,0.7112194207517106,0.7136952498457743,0.6330869424808927,0.05791792739244617,0.6649658587829216,0.6713769621790979,0.642670320089675,0.13012575177692728,0.6743354098562881,0.7789312338883854,0.6234282343444378,0.10213069872634212,0.7511744318425644,0.26509147286821744,0.6992458525884202,0.6379936125892445,0.61731683188865,0.583809330224849,0.5848944820118902,0.3526619844430785,0.5020207224225772,0.7400238948626043,0.5392966904359473,0.5797227620158054,0.672081906853562,0.6645941359804937,0.7835221082643763,0.6137134179702763,0.6852307886594686,0.7623767598337841,0.7861343106079279,0.8306427424619351,0.8617753467548699,1.0,0.5140686391814286,0.48581960529417056,0.719419289923818,0.3348988410450563,0.6613102923568659,0.5817004164148027,0.6594156223078063
201,Anaheim Ducks,7,Seattle Kraken,4,11,0.7096774193548387,0.4883720930232558,0.0,0.25,0.59375,0.9999999999999998,0.31343283582089543,0.31295843520782396,0.16793893129770998,0.5641025641025643,0.6000000000000001,0.6666666666666666,0.3391304347826087,0.7857142857142857,0.16874999999999996,0.5594405594405596,0.5128205128205129,0.22077922077922096,0.6365489130434785,0.2941176470588235,0.2105263157894739,0.4922861150070119,0.3636363636363636,0.16666666666666666,0.4406779661016951,0.5625,0.28905419766206153,0.30952380952380976,0.6916666666666669,0.5641025641025621,0.30000000000000004,0.6407484517002013,0.3747622067216225,0.12557169601175389,0.1228743828853538,0.1455865739895712,0.14171888697684998,0.1717795601350428,0.14580238000328927,0.19434231259848445,0.04162537165510383,0.3861003861003861,0.31629922263285326,0.17413035456710607,0.0777537796976242,0.36978876450027864,0.0,0.1489944440097033,0.21761240310077534,0.13977700924339853,0.2251723228314848,0.17587502962854273,0.05104722059236222,0.14823950312767353,0.05018410360589165,0.6789852369024145,0.23114571746384804,0.09646482497472952,0.09142420628007031,0.15843503382344037,0.29187166983013313,0.7372726187159176,0.09757300427266014,0.20645237146533768,0.2602850237987493,0.5416742426997345,0.15215385895002687,0.6219823018986776,0.1571402882318207,0.43820318371219935,0.5617015534710141,0.06214033992059598,0.21978389713920266,0.36659984035115145,0.09562225989564133,0.1451420497318825,0.935483870967742,0.6744186046511622,0.0,0.13888888888888895,0.96875,0.11111111111111105,0.07462686567164178,0.07579462102689483,0.05343511450381677,0.7179487179487181,0.4000000000000001,0.0,0.1869565217391304,0.8571428571428571,0.056250000000000355,0.7132867132867133,0.10256410256410253,0.23376623376623362,0.13586956521739135,0.676470588235294,0.19736842105263186,0.07784011220196341,0.5454545454545454,0.41666666666666663,0.30508474576271194,0.1875,0.275239107332625,0.16666666666666696,0.0950000000000002,0.0,0.20000000000000004,0.1742167409680595,0.5611015490533564,0.3354344889689327,0.13998902907295663,0.18869890068690331,0.1764871772274612,0.11060437523173894,0.16043339108854693,0.1528626097396263,0.137561942517344,0.13017098731384447,0.5315807679003804,0.15578621505963758,0.2038876889848813,0.14739447270727346,0.473168160253031,0.253619219031223,0.237515731874145,0.3403456667904132,0.22021811993483364,0.30522961919058844,0.1728418727883001,0.3825205826472451,0.39509268664296604,0.5480680061823802,0.48878648233487,0.6440431888626703,0.4823678862917107,0.6088684747201634,0.6039878961052798,0.7927994268200453,0.44665374621358933,0.6463345330555028,0.5736954531583778,0.6538956394951159,0.47723646702104316,0.5032790171539823,0.287384077889385,0.49278474092906066,0.5071081305419027,0.6929711082363087,0.30256631442743165,0.4528237230676971,0.4220931320341961,0.3358057536856043
202,Nashville Predators,4,St. Louis Blues,3,7,0.4838709677419355,0.44186046511627897,0.0,0.638888888888889,0.375,0.2222222222222221,0.626865671641791,0.6259168704156478,0.4274809160305344,0.4273504273504276,0.6000000000000001,0.16666666666666666,0.6173913043478261,0.7142857142857142,0.43125000000000013,0.42657342657342623,0.8974358974358975,0.7272727272727271,0.8063858695652175,0.7647058823529412,1.0,0.3821879382889195,0.0,0.24999999999999997,1.0,1.0,0.33793836344314565,0.5952380952380949,0.56,0.6666666666666643,0.30000000000000004,0.38608351633030114,0.43333333333333357,0.7784781629896442,0.6686414335344668,0.7493579529477927,0.7429673041332512,0.46337906315659366,1.0,0.6024261524224007,0.5656425503799141,1.0,0.03841807909604519,0.6592309326534946,0.6744420446364292,1.0,0.03247232472324724,0.5297701958943057,0.13411472868217045,0.7783552640624785,0.8798092055882423,1.0,0.7816883083752135,0.8267398494124274,0.6542176766191754,0.5006555454884616,0.4447163515016683,0.5786336119659699,0.4061034884811774,0.6446706641511617,0.5095802100280942,0.7884806750786132,0.419606000436622,0.6561064987491099,0.5868137033100784,0.7462816829702899,0.38347536124490533,0.7761963401013787,0.5711513062026796,0.3926652569020148,0.6072493799609364,0.4118749163581211,0.46248689327969184,0.3899964360705113,0.4206021107922766,0.2140764161541755,0.25806451612903225,0.6976744186046515,0.0,0.7499999999999999,0.125,0.6666666666666665,0.8059701492537313,0.8068459657701713,0.7862595419847327,0.3333333333333335,0.2,0.33333333333333337,0.8782608695652174,0.21428571428571425,0.7875000000000001,0.32867132867132876,0.9487179487179486,0.5064935064935066,0.9796195652173914,0.05882352941176461,0.1578947368421053,0.7230014025245435,0.6363636363636365,0.24999999999999997,0.13559322033898313,0.16666666666666674,0.39426142401700304,1.0,0.46833333333333327,0.7179487179487154,0.30000000000000004,0.8079577538429363,0.669646327244461,0.6723359137848397,0.9151168757630985,1.0,1.0000000000000002,0.6999832549906108,0.12050004185808905,0.8207785795026835,0.8329550177435343,0.9976335782787394,0.7196750761540265,0.7697321079791934,0.9960287048003902,0.9745723245055732,0.7738364480418998,0.5114615965205012,0.6339564891222809,0.6850881243183373,0.4300630071442466,0.36752609769427147,0.5003773137728167,0.5712612446968617,0.6262061960385981,0.8785276776003204,0.6406212664277176,0.6069242840803852,0.3664585222610872,0.8118823073444865,0.3463354561490166,0.9418991893218698,0.38963811565560125,0.9551893245774665,0.34465051970900795,0.8448590049739183,0.8229679422713874,0.725666701668306,0.8171791644188708,0.3655321450238165,0.6343883904194314,0.6630731637199944,0.30054553151383,0.45461869998796545,0.383101618644637,0.6904735248434211
203,Minnesota Wild,2,Vegas Golden Knights,3,5,0.12903225806451613,0.8372093023255811,0.0,0.861111111111111,0.125,0.2222222222222221,0.8656716417910447,0.8655256723716381,0.7557251908396945,0.4188034188034191,0.8,0.5,0.8304347826086957,0.42857142857142855,0.7562500000000001,0.4195804195804196,0.6410256410256411,0.7272727272727271,0.5427989130434783,0.8823529411764707,0.736842105263158,0.165497896213183,0.0,0.24999999999999997,0.6949152542372883,0.7708333333333335,0.5791710945802335,0.7619047619047619,0.44499999999999984,0.5897435897435876,0.20000000000000004,0.04509941590355693,0.5240963855421681,0.41361866673729386,0.7160143267400214,0.6969201590093344,0.7261494357150633,0.8448275862068965,0.4984469292192275,0.6356136812044547,0.7729260187722264,0.6029979559391324,0.014527845036319598,0.6925730139091966,0.7706771693558634,0.5981430108135651,0.08237464727588453,0.4703442688602162,0.4912831737346104,0.42801358467736383,0.45921406261349595,0.38730431052970193,0.33783424847272503,0.6374225434315588,0.8157159658923847,0.0,0.5428571428571427,0.40607541573788186,0.4320797290544667,0.39349617503483536,0.6629455768428718,0.8023844115523056,0.42264567810844555,0.4154128216924202,0.6973349608381652,0.8229994077706722,0.9210043780387296,0.6263700073230645,0.7553754463482925,0.4816275991069019,0.5182676978616314,0.2496765847347996,0.08432175975846468,0.7778716061167918,0.46362592110186807,0.6746903132192026,0.5161290322580645,0.6279069767441863,0.0,0.5833333333333334,0.40625,0.33333333333333326,0.582089552238806,0.5819070904645477,0.4274809160305344,0.37606837606837606,0.6000000000000001,0.5,0.6260869565217392,0.5,0.43125000000000013,0.3776223776223775,0.28205128205128205,0.1298701298701297,0.3974184782608694,0.4117647058823529,0.0,0.25385694249649404,0.7272727272727273,0.41666666666666663,0.15254237288135597,0.125,0.7534537725823589,0.2619047619047623,0.2466666666666666,0.5384615384615365,0.20000000000000004,0.44049195892236814,0.3741633199464518,0.25984291360248113,0.3780093862375815,0.3477051894897991,0.37004935225169655,0.5668232192147653,0.004501880197023356,0.44319385041227954,0.39428477039973586,0.25418275418275416,0.6814635458703255,0.4497556830252814,0.3798896088312933,0.24302213666987493,0.6494464944649446,0.47391553851370727,0.43494391244870045,0.2776532668460234,0.7166735268718267,0.21981556937593816,0.2762797236890966,0.36056575891914733,0.4405869095987809,0.6538446676970633,0.39999999999999947,0.26277991773846043,0.44978944811504085,0.3350210540339771,0.5518142531346779,0.45788408530032226,0.4210657220379861,0.21838889941276785,0.6684880734411558,0.3712208853049202,0.3157915630127561,0.5980071737449535,0.294922226218306,0.7388033405562773,0.2610360479057685,0.6882276843467013,0.2377749622600821,0.691367741817047,0.42086990605480556,0.1379165074180868
204,San Jose Sharks,1,Winnipeg Jets,4,5,0.6774193548387097,0.7441860465116283,0.0,0.2777777777777778,0.59375,0.8888888888888888,0.32835820895522383,0.33007334963325186,0.03816793893129766,0.5213675213675213,0.4000000000000001,0.33333333333333337,0.28260869565217395,0.7857142857142857,0.03750000000000009,0.5174825174825175,0.33333333333333337,0.18181818181818166,0.4368206521739131,0.0,0.19736842105263186,0.8008415147265069,0.18181818181818182,0.75,0.35593220338983067,0.3125,0.29649309245483524,0.14285714285714324,0.52,0.512820512820511,0.20000000000000004,0.2080689391724484,0.32117039586919116,0.3354344889689327,0.12857926494788807,0.16927279300510145,0.1594394994271613,0.05009269558768997,0.19570694651463683,0.20418698881968944,0.08483647175421205,0.3188086045228903,0.1834659287443791,0.2614039879814259,0.10539956803455719,0.3297126357761585,0.340959409594096,0.26551373346897233,0.09723853820597994,0.34474556229289544,0.9118679243325132,0.43647559817407566,0.2636065788850299,0.3144606290901417,0.0,0.3801197836166925,0.23870967741935445,0.21022393419076835,0.17213350174893116,0.5406582060267424,0.217688191603588,0.8213147563985193,0.1698390865239674,0.42487331881038104,0.34222103549995,0.7655693161569512,0.18627930979728013,0.5392238108193226,0.1290347959000222,0.2690623127029399,0.7308791947192979,0.629366106080207,0.20196921500970466,0.3024663594808437,0.18639455407515615,0.2378062639704428,0.5806451612903226,0.558139534883721,0.0,0.4722222222222222,0.4375,0.6666666666666665,0.5074626865671642,0.5085574572127142,0.33587786259541974,0.45299145299145316,0.2,0.5,0.5173913043478261,0.7142857142857142,0.3374999999999999,0.4545454545454546,0.6153846153846153,0.5844155844155843,0.5774456521739131,0.7352941176470588,0.3157894736842106,0.0855539971949506,0.6363636363636365,0.5,0.35593220338983067,0.5,0.5568544102019128,0.30952380952380976,0.685,0.6923076923076898,0.4,0.5470407843153995,0.3621342512908772,0.3354344889689327,0.3510696653867251,0.3667715544367527,0.37253547193090686,0.4156840934371523,0.20410541209227717,0.35930066781721337,0.2580773042616453,0.5493656922228353,0.6186094776893808,0.43039242465628696,0.27892625732798515,0.5549291901553691,0.5392725355824987,0.41122153533140304,0.0,0.3454055466182675,0.33890358932851816,0.3996017278882388,0.25959044144712173,0.1970023221448174,0.4325301095552492,0.8632841230080479,0.3236929922135703,0.3748303102480226,0.35426725813152515,0.5118654902895425,0.4510533687021474,0.7014886757154797,0.36247959830756904,0.569667713974042,0.549002276402232,0.8460489472344449,0.11035833377441384,1.0,0.6704884385715815,0.885892867727935,0.11391454432864645,0.3694071463621361,0.5001152647743413,0.4685700033613615,0.37610689794131735,0.17257484254229638
205,Edmonton Oilers,2,Buffalo Sabres,3,5,0.32258064516129037,0.7674418604651168,0.0,0.7499999999999999,0.28125,0.11111111111111105,0.7313432835820896,0.7310513447432764,0.6030534351145038,0.4358974358974361,0.8,0.0,0.7347826086956523,0.5714285714285714,0.6062500000000002,0.43356643356643376,0.8461538461538461,0.4285714285714284,0.9110054347826089,0.5588235294117646,0.5789473684210527,0.3920056100981766,0.8181818181818181,0.33333333333333337,0.23728813559322037,0.0,0.7109458023379385,0.47619047619047583,0.561666666666667,0.6410256410256387,0.30000000000000004,0.4165361808883714,0.6958744067177802,0.49463113803501013,0.6492794095646537,0.6727818062526094,0.6853345297515563,0.5632577162054357,0.147912042409156,0.5948052597711192,0.5360843319217947,0.8154908154908155,0.850686037126715,0.6345867856384106,0.5709797761633615,0.825969026161519,1.0000000000000002,0.5973887082737539,0.3408432108027011,0.5022118224692163,0.3198667872888836,0.4272902735266021,0.4991956350154265,0.45720024820721505,0.6273012950736412,0.5954662545079854,0.6627956989247314,0.41614328306239257,0.48073843762145363,0.4212227892255025,0.7356860796336884,0.6317716833180749,0.44880393930258244,0.5075582496684978,0.6209880310582188,0.4605452319478285,1.0,0.0,0.0,0.5901361745443383,0.40994543111058146,0.5584303579128934,0.5171734598519159,0.5302590274080737,0.48080797904493244,0.24351713514702844,0.7419354838709677,0.39534883720930214,0.0,0.2777777777777778,0.65625,0.6666666666666665,0.298507462686567,0.29828850855745725,0.17557251908396942,0.7435897435897436,0.4000000000000001,0.33333333333333337,0.2347826086956522,0.7142857142857142,0.17500000000000027,0.7412587412587412,0.4871794871794871,0.2597402597402598,0.5855978260869568,0.4999999999999999,0.052631578947368585,0.18513323983169716,0.3636363636363636,0.33333333333333337,0.23728813559322037,0.16666666666666674,0.3506907545164717,0.2619047619047623,0.6533333333333338,0.3589743589743577,0.0,0.41858502263187014,0.16867469879518016,0.41361866673729386,0.2696912006711625,0.24364431310062673,0.26109881336865426,0.06488691138301811,0.14052408739567013,0.2176386724870787,0.1991488369381449,0.4735407676584148,0.3728813559322034,0.2794211374798485,0.1671960360818192,0.465662684708147,0.15042326893857175,0.33749303775035333,0.5832558139534885,0.4254092347659686,0.0,0.0,0.1228527738552756,0.48260874964298583,0.3235723568249034,0.4948596499975073,0.17419354838709644,0.29203688922491766,0.19847769015709038,0.26092650512282445,0.447569302411591,0.9284321139991243,0.2149174827623095,0.4373567818929538,0.37629814838512887,0.8750318193388851,0.40101898125777957,0.6679042466020384,0.44666484909305026,0.38665400686374296,0.6134582928331329,0.21879564328339518,0.054401135328041805,0.2541892609715497,0.19765823545852212,0.5645970142339269
206,Philadelphia Flyers,2,Carolina Hurricanes,1,3,0.9032258064516129,0.5813953488372094,0.0,0.08333333333333337,0.875,0.6666666666666665,0.08955223880597007,0.09046454767726164,0.03053435114503822,0.8034188034188037,0.0,0.5,0.09999999999999998,1.0,0.03125000000000022,0.8041958041958042,0.05128205128205121,0.48051948051948035,0.0,0.7058823529411765,0.35526315789473717,0.13744740532959288,0.3636363636363636,0.75,0.38983050847457634,0.39583333333333326,0.4442082890541976,0.02380952380952417,0.7916666666666665,0.3589743589743577,0.0,0.2666722590386714,0.49057769539697293,0.06279222803311058,0.0,0.0,0.0,0.07769791696376788,0.10775993774775627,0.043663047639936614,0.010673172219257454,0.02376002376002384,0.30396721922145653,0.1037897730058342,0.020379908068892894,0.0,0.11552653988078343,0.19330793108083966,0.23513341493268047,0.06859006970379289,0.37662898830909297,0.23047229416519566,0.20731886802449817,0.0,0.7417391442356527,0.534563369397218,0.33548387096774146,0.028530391068747107,0.0573837932374659,0.15366467363219405,0.21102616890434955,0.6200300770210563,0.04989862827856495,0.16134684599355964,0.2560649984742138,0.564308588494127,0.15893783411845663,0.5073017196941532,0.06783851825211329,0.3291587356995609,0.6707697071107654,0.0,0.03317069225792546,0.2992858847502432,0.0958900551581705,0.43888727227453117,0.06451612903225806,0.5813953488372094,0.0,0.888888888888889,0.0625,0.33333333333333326,0.9104477611940297,0.9095354523227382,0.5419847328244274,0.0,0.0,0.16666666666666666,0.9173913043478261,0.21428571428571425,0.5437500000000002,0.0,0.5897435897435898,0.3896103896103895,0.640625,0.0,0.8947368421052633,1.0,0.18181818181818182,0.08333333333333334,0.423728813559322,0.125,0.7194473963868226,0.4047619047619051,0.0,0.8461538461538467,0.5000000000000001,0.6858623316775609,0.4561695056086412,0.8810725209209895,0.8320502392797018,0.8643701862631341,0.8797038864898212,0.8738253231559969,0.4947502415308951,0.9141152392213895,0.8526024401079937,0.7495673012914393,0.25548968856975873,0.9999999999999998,0.9306620987562375,0.7294812651422126,0.436696780760911,0.8464992404024922,0.4575415282392028,0.8788511531471817,0.2294617563739374,0.5597476835247398,0.9786729253297277,0.7500746143710924,0.9654131221432198,0.8469860896445134,0.4543778801843317,0.6514796817728201,0.7095355060796182,0.3989775485156919,0.9900435704714674,0.8483923382671542,0.7212028941814892,0.5344085730522559,0.9278303326213004,0.754112487207327,0.5139658679329453,0.8946490449325566,0.8201120045212846,1.0,0.0,0.8059508408796897,0.6611109399550205,0.737484625410754,0.6790274819377682,0.1284341852511819
207,Washington Capitals,4,Columbus Blue Jackets,3,7,0.3870967741935484,0.8604651162790695,0.0,0.611111111111111,0.25,0.7777777777777777,0.671641791044776,0.6723716381418093,0.48854961832061083,0.35897435897435903,0.8,0.33333333333333337,0.6869565217391305,0.42857142857142855,0.48750000000000027,0.35664335664335667,0.5128205128205129,0.7012987012987013,0.4211956521739131,0.32352941176470595,0.22368421052631593,0.46704067321178044,0.5454545454545454,0.5833333333333334,0.1694915254237288,0.35416666666666674,0.48459086078639757,0.5476190476190474,0.11333333333333329,0.4615384615384599,0.7000000000000001,0.5904525733748482,0.7483648881239242,0.3354344889689327,0.4651673066374109,0.4120991390276234,0.44498810258218024,0.5795698924731182,0.044534566117109486,0.5144143468147373,0.44638255698711604,0.46552675124103693,0.5315807679003804,0.4726395338250022,0.39148410984264115,0.4369586140519731,0.6053769109119662,0.3707801862430551,1.0,0.3493654525705012,0.46372796231153135,0.492098894028982,0.22987102440659934,0.5296179016255018,0.27996444895886263,0.7328812883282643,0.7735691987513,0.309087309693846,0.31829926156237853,0.3195639399805379,0.676359362355698,1.0,0.3279010376652045,0.2893448783677264,0.7957087685104067,1.0,0.7047925242836142,0.6687079499191189,0.65966900824289,0.45889731813448753,0.541002920264579,0.3239577682260152,0.10896227399528347,0.5427346960287517,0.307115395864884,0.23779576804141467,0.6451612903225806,0.1860465116279073,0.0,0.41666666666666663,0.625,0.2222222222222221,0.3880597014925372,0.3887530562347189,0.3969465648854962,0.8290598290598292,0.6000000000000001,0.33333333333333337,0.34347826086956523,0.7142857142857142,0.40000000000000013,0.825174825174825,0.33333333333333337,0.23376623376623362,0.41372282608695654,0.5294117647058824,0.3947368421052633,0.33590462833099455,0.45454545454545453,0.33333333333333337,0.1694915254237288,0.02083333333333348,0.3634431455897982,0.5476190476190474,0.9616666666666664,0.43589743589743435,0.1,0.08924533357732933,0.14231927710843362,0.5846465556055831,0.5346955567745475,0.5444394976098978,0.5580621529919803,0.19514738598442707,0.14473875854033147,0.35434643955879064,0.564544103072349,0.3993725868725869,0.5016646489104116,0.41124920331421283,0.6255399568034556,0.399422521655438,0.2397370848708487,0.43965685890914785,0.5909302325581398,0.5901909829641543,0.512007881165105,0.317338623203946,0.42553222020969916,0.6655319822672578,0.6350958234995372,0.2555815924614848,0.12757544224765827,0.3602385711006324,0.31045833281095225,0.6050153049211207,0.3721876063606424,0.8297376905624327,0.29502951559415314,0.7331789378486886,0.33486240037275117,0.7880286555874759,0.6513164971494816,0.6586616584556513,0.6095503825605775,0.33796829709432874,0.6619582305687222,0.3753703626424071,0.019200400704014742,0.028934133098196535,0.30249044542517867,0.3378849472452874
208,Arizona Coyotes,1,Chicago Blackhawks,2,3,0.967741935483871,0.5116279069767442,0.0,0.08333333333333337,1.0,0.2222222222222221,0.02985074626865669,0.0317848410757946,0.0,0.9316239316239319,0.0,0.5,0.0,1.0,0.0,0.93006993006993,0.0,0.0,0.08899456521739124,0.9117647058823529,0.6315789473684212,0.0855539971949506,0.09090909090909088,0.16666666666666666,0.5932203389830508,0.22916666666666652,0.0,0.3571428571428572,1.0000000000000004,0.3589743589743577,0.0,0.3449042715541337,0.41788205453392546,0.12557169601175389,0.007275456881369546,0.04419592424683416,0.031806227474918014,0.028960053080420656,0.2958696991406009,0.0,0.04856293359762143,0.0,0.0758251561106155,0.11576263795243363,0.09071274298056142,0.004305759586647029,0.0,0.0,0.4445238678090577,0.12670758280017136,0.2760606025851291,0.2622210684334686,0.0,0.1613835094385747,0.8015905184201269,0.4235398810360169,0.3368523949169111,0.08677425162376506,0.0,0.3040501259608548,0.0,0.6182171594542727,0.0,0.37639704489486636,0.0,0.4958130708885282,0.5427214504650593,0.4228721534772646,0.22643082506416157,0.0,1.0,0.18742404641499089,0.26288548630580133,0.0,0.0,0.09551931531709723,0.8387096774193549,0.5116279069767442,0.0,0.16666666666666663,0.75,0.7777777777777777,0.19402985074626866,0.19559902200488988,0.05343511450381677,0.7606837606837606,1.0000000000000002,0.16666666666666666,0.17391304347826086,0.9285714285714286,0.056250000000000355,0.755244755244755,0.4871794871794871,0.5584415584415585,0.4504076086956521,0.5882352941176471,0.19736842105263186,0.17180925666199176,0.0,0.33333333333333337,0.2033898305084747,0.33333333333333326,0.2561105207226353,0.1904761904761907,0.6549999999999998,0.33333333333333215,0.30000000000000004,0.3228934555923997,0.1696515792901332,0.1917446487459995,0.0743057923529673,0.14284628615868655,0.12177334644947235,0.005015582879876523,0.0,0.09315370747050777,0.003000026785953347,0.39131795888552645,0.0,0.0884192031419565,0.04950090479248148,0.41463985641078993,0.06582227984442007,0.16698214765356156,0.09118346253229959,0.2084647449082544,0.6268790036495417,0.3950072740550975,0.06412394690156886,0.03450695787617919,0.5207638032358695,0.5012813481577503,0.1542143600416228,0.1168825698622864,0.11314098015370533,0.3418430709027298,0.22486267758738432,0.7852963419973729,0.07044025401888598,0.2832953455260956,0.17695177532558226,0.5670933488490492,0.11209989021364763,0.6441949987482527,0.21173379120719815,0.4484927108047345,0.5514097894952918,0.25618662104077117,0.18288381670573994,0.3010642147071381,0.10916751704549155,0.0
