,Visitor,G,Home,G.1,Total_goal,Rk,AvAge,GP,W,L,OL,PTS,PTS%,GF,GA,SOW,SOL,SRS,SOS,GF/G,GF/G,PP,PPO,PP%,PPA,PPOA,PK%,SH,SHA,PIM/G,oPIM/G,S,S%,SA,SV%,SO,Rk,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,Assist-EV,PP,Assist-SH,S,S%,TOI,BLK,HIT,FOW,FOL,FO%,Rk,Age,GP,CF,CA,CF%,CF% rel,FF,FA,FF%,FF rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TK,GV,SAtt,Thru%,Rk.1,AvAge.1,GP.1,W.1,L.1,OL.1,PTS.1,PTS%.1,GF.1,GA.1,SOW.1,SOL.1,SRS.1,SOS.1,GF/G.1,GF/G.1,PP.1,PPO.1,PP%.1,PPA.1,PPOA.1,PK%.1,SH.1,SHA.1,PIM/G.1,oPIM/G.1,S.1,S%.1,SA.1,SV%.1,SO.1,Rk.1,Age.1,GP.1,G.1,A.1,PTS.1,+/-.1,PIM.1,PS.1,EV.1,PP.1,SH.1,GW.1,Assist-EV.1,PP.1,Assist-SH.1,S.1,S%.1,TOI.1,BLK.1,HIT.1,FOW.1,FOL.1,FO%.1,Rk.1,Age.1,GP.1,CF.1,CA.1,CF%.1,CF% rel.1,FF.1,FA.1,FF%.1,FF rel.1,oiSH%.1,oiSV%.1,PDO.1,oZS%.1,dZS%.1,TK.1,GV.1,SAtt.1,Thru%.1
73,Tampa Bay Lightning,4,Ottawa Senators,1,5,0.5172413793103449,0.1999999999999993,0.0,0.606060606060606,0.29729729729729726,0.5454545454545455,0.657142857142857,0.6557377049180327,0.5752212389380531,0.4747474747474749,0.375,0.375,0.6103896103896104,0.5625,0.5724637681159419,0.47107438016528924,1.0,0.9242424242424239,0.8597816960537363,0.48484848484848486,0.7088607594936711,0.6350550381033022,0.2727272727272727,0.6000000000000001,0.8305084745762712,1.0000000000000002,0.37923728813559343,0.6666666666666665,0.5367965367965368,0.586206896551726,0.0,0.24202301064267262,0.2599985242030698,0.3680709534368072,0.46270501936866415,0.4725935828877005,0.46912330431261395,0.4445221954952985,0.6733942625031736,0.47151277013752463,0.3613972234661891,0.863164517143756,0.25252525252525254,0.4099913867355729,0.3828863196196959,0.8656867714140901,0.07067999025103583,0.3553572863917691,0.3954706328158656,0.36719974597670424,0.10471903254110537,0.33108498388268837,0.21581165528266233,0.5361802462667014,0.39295703905103285,0.32229861102286206,0.328638497652582,0.21230939386796743,0.29307224911120877,0.11535606911154117,0.6314681412337659,0.7310706847451863,0.267660394903535,0.11633927952835132,0.6219131488211724,0.7254169425869006,0.20488074747971474,0.393230104429243,0.30781609974251367,0.2897808246105451,0.7102191753894549,0.21235521235521226,0.34455500319468907,0.3089025854685219,0.40949705724986707,0.3793103448275862,0.7714285714285705,0.0,0.6666666666666667,0.2432432432432432,0.5454545454545455,0.7142857142857142,0.7142857142857143,0.36283185840707954,0.3333333333333335,0.625,0.5,0.5670995670995671,0.5625,0.36231884057971,0.330578512396694,0.40625,0.6515151515151514,0.36775818639798485,0.5454545454545454,0.5696202531645569,0.4961896697713799,0.5454545454545454,0.10000000000000003,0.7627118644067798,0.8125000000000002,0.4025423728813564,0.3636363636363633,0.5007215007215007,0.7586206896551744,0.7777777777777779,0.5914478281658022,0.6005478896103895,0.13636363636363624,0.17769718948322755,0.18529411764705894,0.18262806236080165,0.5234054960274073,0.502877210798003,0.3454953690710075,0.1921182266009851,0.2664359861591695,0.47222222222222227,0.333620442147574,0.1897998708844415,0.24362223348538614,0.5428954423592494,0.16799292661361642,0.010388373487601021,0.13137439707268372,0.4141838019303399,0.3953679032588646,0.17128687690742606,0.19538904899135434,0.5538584981949006,0.5177093526155048,0.704225352112676,0.13737783982738927,0.2676522616349697,0.2716300086150818,0.34090909090909083,0.47832192799761963,0.20659281598041268,0.15305651139696552,0.44683626875407745,0.37619570751051684,0.03820998278829624,0.21253150882246885,0.0659235668789826,0.5726980850819854,0.4273019149180155,0.2593093093093093,0.41466128504418026,0.26248079298605065,0.7602996254681669
74,Carolina Hurricanes,3,Philadelphia Flyers,6,9,0.6896551724137931,0.1999999999999993,0.0,0.4242424242424241,0.32432432432432434,1.0,0.5571428571428572,0.5550351288056207,0.415929203539823,0.5353535353535355,0.25,0.75,0.48051948051948046,0.8125,0.42028985507246364,0.5289256198347103,0.34375,0.30303030303030276,0.43660789252728804,0.0,0.0,0.868755292125317,0.8181818181818182,0.4000000000000001,0.0,0.0,0.4661016949152543,0.3939393939393936,0.28860028860028875,0.27586206896551957,0.0,1.0,0.0,0.5542521994134897,0.4327786389026995,0.4399905123339659,0.4374595876140528,0.31436129314419137,0.0,0.41530786850515616,0.42094390592722064,0.378167206161402,0.8566308243727598,0.3407518546303242,0.4536537620525207,0.4005689714369798,0.804289544235925,0.5500413564929696,0.34812515432643154,0.5632711970197462,0.26473813165838656,0.24585286514291016,0.45390064272353525,0.2340987264107095,0.10407994674494492,1.0,0.0,0.29876887929940343,0.42000472939440425,0.2564688463074454,0.5464945211038961,0.5312513282611466,0.3645520971519003,0.22793353502228597,0.5004775882955923,0.3713899106975392,0.10917137939513166,0.0,0.0,0.6448351270332711,0.3551648729667307,0.7910231660231661,0.45532110520656394,0.4086822159191177,0.589272338148743,0.6206896551724138,0.4285714285714288,0.0,0.5151515151515151,0.3783783783783783,0.5454545454545455,0.5714285714285714,0.5714285714285715,0.415929203539823,0.5454545454545454,0.75,0.625,0.4978354978354978,0.75,0.42028985507246364,0.545454545454545,0.75,1.0,0.5827036104114187,0.5454545454545454,0.5696202531645569,0.4961896697713799,0.2727272727272727,0.7,0.7627118644067798,0.9374999999999998,0.6610169491525424,0.30303030303030276,0.30880230880230863,0.27586206896551957,0.22222222222222227,0.8225477215050203,0.6099837662337659,0.6545454545454548,0.4848594741613781,0.4714705882352942,0.4761692650334075,0.3256155696479336,0.7796395024117796,0.44120123491439817,0.40492610837438425,0.7944636678200693,0.2888888888888889,0.3424633936261844,0.38683021304067133,0.8004054738976178,0.33512064343163533,0.732979664014147,0.5839359413030439,0.6560048788601209,0.6896349139739824,0.6177085468333674,0.6867388460979509,0.4803458213256484,0.07874569909289963,0.8422945444841221,0.5516431924882639,0.38183779667470485,0.43817382452728904,0.29501066210544535,0.7817573051948044,0.9208101330386365,0.3552852152177344,0.1458709300676,0.8021736091696958,0.9112410860220405,0.23088271453159592,0.21377985836034696,0.22365835479062568,0.6337780726325613,0.36622192736743964,0.12918275418275416,0.38968193364397147,0.5031355315769768,0.7313269127875879
75,New York Rangers,4,Washington Capitals,2,6,0.27586206896551724,0.6285714285714281,0.0,0.7878787878787878,0.2432432432432432,0.18181818181818177,0.7714285714285714,0.7704918032786886,0.7787610619469028,0.39393939393939403,0.25,0.5,0.7748917748917749,0.6875,0.7826086956521738,0.3884297520661155,0.53125,0.3181818181818179,0.6473551637279598,0.39393939393939403,0.278481012658228,0.508890770533446,0.7272727272727273,0.3,0.23728813559322037,0.35416666666666696,0.3495762711864412,0.9696969696969697,0.49783549783549796,0.6551724137931032,0.44444444444444436,0.6804314244731322,0.42881493506493484,0.6524390243902438,0.7970988213961923,0.7555882352941178,0.7701559020044544,0.7135622129892849,0.2976009139375476,0.6980634296940782,0.7862068965517242,0.5910034602076125,0.7888888888888888,0.6873385012919896,0.8152356358941251,0.5194120628484542,1.0,0.5770114942528735,0.7923868566792484,0.6474092143926371,0.5914393621485523,0.3609346177495387,0.45562418253160875,0.6805763688760809,0.0,0.7358253591050232,0.6220657276995318,0.7754262385243473,0.6155806650989977,0.7731398456318022,0.41496508049242564,0.8697188336804522,0.6293033949419247,0.6574126463592067,0.5217846270928472,0.7873583237319473,0.482142857142857,0.469951586444207,0.5854451822740216,0.4388974888200896,0.5611025111799113,0.7040165165165164,0.7723491873022801,0.622149076556898,0.1804307116104864,0.0,0.6571428571428566,0.0,1.0,0.0,0.36363636363636365,1.0,0.9999999999999999,0.8495575221238936,0.0,0.125,0.625,1.0,0.5,0.847826086956522,0.0,0.84375,0.5606060606060606,0.8757346767422334,0.36363636363636376,0.8860759493670889,0.8399661303979675,0.36363636363636365,0.10000000000000003,0.5593220338983051,0.4375,0.47033898305084776,1.0,0.23376623376623362,1.0,1.0,0.5280950016550809,0.6018958719851568,0.8766233766233769,1.0000000000000002,1.0,1.0,1.0,0.7141497116744643,1.0,0.9299788881069668,0.9999999999999999,0.4246031746031746,0.9999999999999999,1.0,1.0,0.5428954423592494,0.8254389288872046,0.7071748562559524,0.8521341052915039,0.4958335831185179,0.46080871372939436,0.7070634459277096,0.743268834911486,0.017543490291378694,0.41625716165371296,0.792704947634526,0.6091362628994306,0.5445799289903834,0.40656355617587736,0.642345935314685,0.670864898267457,0.510052069097783,0.361815236102204,0.6677454965126195,0.6496332236130206,0.29650470011915786,1.0,0.7391245426209512,0.6491228070175441,0.3508771929824577,0.5774428274428274,0.6760117813897677,0.5597856694238244,0.5530898876404491
76,Vancouver Canucks,2,Anaheim Ducks,4,6,0.9655172413793104,0.7714285714285705,0.0,0.24242424242424243,0.6486486486486487,0.4545454545454546,0.29999999999999993,0.2997658079625293,0.11504424778761058,0.6464646464646466,0.375,0.25,0.25541125541125537,0.5625,0.11594202898550732,0.6446280991735533,0.0625,0.2424242424242422,0.13014273719563385,0.606060606060606,0.26582278481012667,0.2353937341236243,0.09090909090909091,0.4000000000000001,0.35593220338983067,0.2708333333333335,0.0,0.18181818181818166,0.6998556998557,0.4827586206896548,0.0,0.46835117142962224,0.2797280844155843,0.13460827790096097,0.0,0.0,0.0,0.24052773525767185,0.16512228145891517,0.13041444475629166,0.10344827586206895,0.0,0.05555555555555555,0.06833189778926219,0.05874757908327943,0.009461057611082957,0.0580875781948168,0.0,0.19409855726833392,0.14338304596107987,0.013848090642047728,0.0,0.15886135736084883,0.17031700288184415,1.0000000000000002,0.732109791626784,0.3914887172497359,0.05300738181118447,0.11755020119896664,0.0922049107666969,0.48003344941348924,0.9232966379053852,0.05107872023393867,0.09152250823381114,0.4211644887738575,0.9882371854987809,0.13958136694242396,0.23064264445658367,0.16034824195953057,0.6136356070441757,0.38636439295582603,0.1086893344957861,0.12950731410353405,0.04715716755708166,0.5321734928114044,0.1724137931034483,0.4285714285714288,0.0,0.7272727272727273,0.10810810810810811,0.8181818181818182,0.8142857142857143,0.8126463700234191,0.486725663716814,0.202020202020202,0.25,0.375,0.6753246753246753,0.25,0.48550724637681175,0.1983471074380163,0.53125,0.606060606060606,0.5188916876574308,0.33333333333333326,1.0,0.9144792548687555,0.7272727272727273,0.5,0.9491525423728815,0.9583333333333333,0.3220338983050848,0.5757575757575752,0.445887445887446,0.8965517241379324,0.5555555555555556,0.8138263636029275,0.48731737012987075,0.13636363636363624,0.2665457842248413,0.2470588235294119,0.2538975501113585,0.6098403673737153,0.6602775662181603,0.45457947422583994,0.2512315270935961,0.3633217993079586,0.6388888888888888,0.4441573356302039,0.23499031633311795,0.34769386720729845,0.5428954423592494,0.13439434129089323,0.4416083900666691,0.12284193602040228,0.15736466638690727,0.41381430621028903,0.31418035169306746,0.0,0.5160832218331775,0.9047556264375856,0.6631455399061039,0.052528874222617095,0.1622568573681631,0.06378566907537309,0.4032204367897734,0.49219168402261226,0.14248417485294573,0.011923800836008525,0.45646811806914434,0.3124187789716245,0.412274096385542,0.5268425159044554,0.5606323688846722,0.5093094255245965,0.49069057447540354,0.012387387387387316,0.3491702574451839,0.1883059413696484,0.0
77,Minnesota Wild,3,New York Islanders,6,9,0.13793103448275862,0.6285714285714281,0.0,0.8181818181818181,0.16216216216216206,0.36363636363636365,0.8285714285714285,0.8266978922716627,0.8672566371681414,0.2929292929292928,0.25,0.25,0.8441558441558441,0.0,0.8695652173913042,0.28925619834710714,0.53125,0.1969696969696968,0.707808564231738,0.1515151515151516,0.1898734177215191,0.7662997459779852,0.36363636363636365,0.10000000000000003,0.4067796610169492,0.3750000000000002,0.5381355932203391,0.9696969696969697,0.49783549783549796,0.7931034482758612,0.22222222222222227,0.7202645994169843,0.41639610389610304,0.5542521994134897,0.8086450443073145,0.7747153700189756,0.7866226021984339,0.8032053497739184,0.37509520182787515,0.7642707758050937,0.8499920546639124,0.5469360419689698,0.3727598566308244,0.6745019588230391,0.8472479643474458,0.5969622157186534,0.4825737265415549,0.5849519409029975,0.7894987477512437,0.5500596444226651,0.40947301449785445,0.012357106493266046,0.5981969987483065,0.4439341823928602,0.385156757537114,0.6582328347587403,0.5281690140845079,0.41743876126411994,0.4327314688423234,0.4307358736521667,0.28745180600649345,0.4002125217834826,0.4346988743244453,0.36130227939308557,0.42650964495387234,0.3617783170715838,0.5517580526186379,0.5648781658864586,0.6970456701450018,0.7554056710403478,0.24459432895965394,0.31145431145431135,0.11618538546650264,0.39909484929219197,0.869368646334939,0.5862068965517242,0.6571428571428566,0.0,0.5757575757575757,0.2702702702702702,0.7272727272727272,0.657142857142857,0.6557377049180327,0.654867256637168,0.6161616161616164,0.125,0.5,0.5844155844155844,0.8125,0.6521739130434785,0.611570247933884,0.15625,0.3484848484848482,0.20235096557514698,0.24242424242424243,0.31645569620253156,0.7180355630821333,0.36363636363636365,0.5,0.35593220338983067,0.2708333333333335,0.4385593220338988,0.7272727272727271,0.7157287157287158,0.5517241379310356,0.22222222222222227,0.14803167947822038,0.5848214285714288,1.0,0.8927168328800243,0.772058823529412,0.814402375649592,0.5379983963845761,0.5531578798905531,0.6497645554620017,1.0,0.3552479815455595,0.4444444444444445,0.6431237438989378,0.9520120507854528,0.32167595877682054,0.2889484658921656,0.9139404656646035,0.6704328194998058,0.9922751381419674,1.0,0.8384914941586392,0.6534660659787823,0.9342939481268011,0.5831428502682805,0.1408133171613115,0.7346548426360631,0.591487921479037,0.5343407146392347,0.7077465407809835,0.11817392676767824,0.3420608945750272,0.48898377341839794,0.592651183318835,0.297286849798267,0.4426462313442835,1.0,0.4527578833184407,1.0,0.33677330581355447,0.6632266941864464,0.4496162829496162,0.5828515326715393,0.501504758652781,0.33488908095649617
78,Arizona Coyotes,2,New York Rangers,3,5,0.9310344827586207,0.3428571428571425,0.0,0.24242424242424243,0.6216216216216215,0.5454545454545455,0.3142857142857143,0.31381733021077285,0.23008849557522115,0.8181818181818183,0.625,0.25,0.24242424242424238,0.5625,0.23188405797101463,0.8181818181818179,0.25,0.3636363636363633,0.3039462636439967,0.8181818181818181,0.7341772151898733,0.2887383573243012,0.6363636363636364,0.5,0.6949152542372883,0.41666666666666674,0.016949152542372836,0.3636363636363633,0.9769119769119765,0.5172413793103452,0.0,0.28893578285335986,0.054446530032466356,0.46022727272727293,0.23402085222121505,0.2522058823529413,0.2458240534521159,0.2053083315110431,0.5989980007616146,0.19421835531855186,0.24476600985221664,0.2603806228373703,0.6388888888888888,0.09043927648578809,0.30785990961910903,0.1867080587937151,0.3870643431635388,0.25817860300618944,0.6549260996860559,0.4532246216111324,0.4329101972303817,0.546090387374462,0.34162004069175955,0.6169668587896251,0.4507591251413581,0.1555369737327017,0.09295774647887356,0.31680670135804023,0.2955037261741531,0.5638957750936233,0.0,0.5571270455221659,0.27425278433011857,0.5755686935636593,0.0,0.3860636102998313,0.34533562822719444,0.47512183411355835,0.4737715137552492,0.0,0.9999999999999996,0.0654054054054054,0.2237242282098833,0.25088126299297997,0.4032771535580535,0.27586206896551724,0.6285714285714281,0.0,0.7878787878787878,0.2432432432432432,0.18181818181818177,0.7714285714285714,0.7704918032786886,0.7787610619469028,0.39393939393939403,0.25,0.5,0.7748917748917749,0.6875,0.7826086956521738,0.3884297520661155,0.53125,0.3181818181818179,0.6473551637279598,0.39393939393939403,0.278481012658228,0.508890770533446,0.7272727272727273,0.3,0.23728813559322037,0.35416666666666696,0.3495762711864412,0.9696969696969697,0.49783549783549796,0.6551724137931032,0.44444444444444436,0.6804314244731322,0.42881493506493484,0.6524390243902438,0.7970988213961923,0.7555882352941178,0.7701559020044544,0.7135622129892849,0.2976009139375476,0.6980634296940782,0.7862068965517242,0.5910034602076125,0.7888888888888888,0.6873385012919896,0.8152356358941251,0.5194120628484542,1.0,0.5770114942528735,0.7923868566792484,0.6474092143926371,0.5914393621485523,0.3609346177495387,0.45562418253160875,0.6805763688760809,0.0,0.7358253591050232,0.6220657276995318,0.7754262385243473,0.6155806650989977,0.7731398456318022,0.41496508049242564,0.8697188336804522,0.6293033949419247,0.6574126463592067,0.5217846270928472,0.7873583237319473,0.482142857142857,0.469951586444207,0.5854451822740216,0.4388974888200896,0.5611025111799113,0.7040165165165164,0.7723491873022801,0.622149076556898,0.1804307116104864
79,Edmonton Oilers,3,Winnipeg Jets,0,3,0.24137931034482757,0.17142857142857082,0.0,0.7575757575757576,0.18918918918918914,0.4545454545454546,0.7857142857142856,0.784543325526932,0.6902654867256637,0.3030303030303032,0.375,0.625,0.7316017316017316,0.125,0.6884057971014492,0.2975206611570247,0.8125,0.5151515151515151,0.8656591099916036,0.33333333333333326,0.26582278481012667,0.5774767146486024,0.2727272727272727,0.3,0.5423728813559323,0.6041666666666667,0.5805084745762716,0.6969696969696968,0.427128427128427,0.724137931034484,0.44444444444444436,0.40681893412777237,0.15706168831168732,0.6545454545454548,0.7209428830462377,0.6485294117647061,0.6739420935412026,0.6340870325825497,0.5750190403655749,0.6820095425203481,0.6620689655172414,0.8525951557093426,0.2888888888888889,0.6342807924203274,0.6200129115558421,0.8160162189559048,0.2520107238605898,0.6926613616268789,0.5351049298096026,0.6554992515385041,0.6669744020142676,0.6250871080139371,0.39225403284406335,0.7646109510086456,0.22728439322120852,0.6191305231856252,0.272126586680578,0.50534237753428,0.5059474333563037,0.44859081878439455,0.5827809343434343,0.7171476743032826,0.4866724835970304,0.31758696873821224,0.6808243337923718,0.6885131695292196,0.35742971887550157,0.5805981230300148,0.5460767041604591,0.6094229764680414,0.39057702353195944,0.5358692025358691,0.7629540743972947,0.5184437548331375,0.5672908863920103,0.6551724137931035,0.0,0.0,0.5454545454545454,0.43243243243243246,0.2727272727272727,0.5571428571428572,0.5550351288056207,0.7168141592920352,0.7878787878787881,0.25,0.125,0.5238095238095237,0.3125,0.7173913043478262,0.7851239669421486,0.5625,0.8030303030303028,0.4727120067170445,0.9090909090909092,0.9240506329113924,0.30059271803556253,0.8181818181818182,0.7,0.7457627118644068,0.6458333333333333,0.37076271186440746,0.8484848484848482,0.6147186147186146,0.24137931034482918,0.22222222222222227,0.7093953437051748,0.12309253246753293,0.6545454545454548,0.7437896645512239,0.718529411764706,0.7273942093541204,0.5007303739339602,0.765866971312516,0.5362896435587989,0.7064039408866996,0.6200692041522492,0.8888888888888888,0.47510766580534025,0.755584247901872,0.6130765331981756,0.6675603217158177,0.58762157382847,0.4487048337977825,0.6367910406386872,0.49022240872849343,0.5018651362984217,0.4692922540328439,0.6785014409221903,0.08897764731358726,0.7498316198802915,0.22300469483568008,0.39200950084310904,0.33326195263095415,0.28765456285367685,0.3784496753246751,0.6800782080163216,0.32150215196406706,0.23147188946477648,0.4733948373870107,0.69097539876056,0.39408655028276374,0.38620813827872524,0.45966594389483895,0.38898717381689485,0.6110128261831052,0.43001930501930485,0.451218656983902,0.3447664384062805,0.8123863028357405
80,Calgary Flames,3,Chicago Blackhawks,2,5,0.4827586206896552,0.6285714285714281,0.0,0.696969696969697,0.3783783783783783,0.0,0.657142857142857,0.6557377049180327,0.5044247787610618,0.4242424242424243,0.375,0.25,0.5800865800865801,0.25,0.5072463768115942,0.42148760330578483,0.6875,0.7121212121212119,0.6389588581024348,0.5757575757575757,0.9493670886075951,0.6511430990685865,0.6363636363636364,0.3,1.0,0.8541666666666667,0.24364406779661074,0.6363636363636362,0.33766233766233755,0.4827586206896548,0.22222222222222227,0.14247489793666546,0.32690746753246636,0.6545454545454548,0.5610154125113329,0.6320588235294117,0.6071269487750559,0.48591296741745027,0.9999999999999999,0.5609879315183837,0.4758620689655173,0.7363321799307959,0.6888888888888889,0.581223083548665,0.5874757908327952,0.7379624936644704,0.8337801608579087,0.5239610963748893,0.6987548061660022,0.6335044630481788,0.39051615610574886,0.2391883582701373,0.5537857869495708,0.7085878962536019,0.5781048975495973,0.03372403169076277,0.5520778994957407,0.48424550962944135,0.3902903976717036,0.26776201276438627,0.5222800925925926,0.479182782901914,0.33169441873272776,0.20863387809878642,0.46308376217052016,0.22252887114493192,0.13195639701663797,0.1331572840395303,0.0978452364819109,0.19598924690083885,0.8046477850399429,0.5707374040707374,0.5303807134286027,0.4285934272677667,0.018121578795735616,0.06896551724137931,0.9428571428571413,0.0,0.8484848484848484,0.10810810810810811,0.4545454545454546,0.8714285714285714,0.8711943793911007,0.6637168141592917,0.35353535353535337,0.375,0.125,0.7099567099567099,0.125,0.666666666666667,0.35537190082644576,0.375,0.33333333333333304,0.4601175482787574,0.4545454545454546,0.11392405063291156,0.3243014394580861,0.0,0.5,0.22033898305084754,0.2708333333333335,0.4978813559322033,0.7272727272727271,0.6551226551226552,0.862068965517242,0.1111111111111111,0.5226317015459685,0.8993506493506498,1.0,0.9011786038077971,0.8589869281045753,0.8737936154417225,0.7445440629783512,0.39138529237539144,0.7746281223687905,0.9802955665024631,0.5813148788927337,0.0,0.849459278399847,0.9941897998708842,0.5818550430816016,0.011915400655347033,0.9469496021220158,0.5265265088715648,1.0,0.7683592110784727,0.06046320967411356,0.6189507339049554,0.9273775216138331,0.20235016000577444,0.5153300885742973,0.9868544600938982,0.7459169945424544,0.6911445641903653,0.6499973627301017,0.61328125,0.7032264207081225,0.6158370905616435,0.5488949446894991,0.6043705153294194,0.6480115752525388,0.4184509466437174,0.7617428880086443,0.7012169670687083,0.7430340557275543,0.256965944272447,0.5787387387387388,0.6081509763281336,0.6318761109939444,0.7018726591760318
81,Philadelphia Flyers,1,Montreal Canadiens,3,4,0.6206896551724138,0.4285714285714288,0.0,0.5151515151515151,0.3783783783783783,0.5454545454545455,0.5714285714285714,0.5714285714285715,0.415929203539823,0.5454545454545454,0.75,0.625,0.4978354978354978,0.75,0.42028985507246364,0.545454545454545,0.75,1.0,0.5827036104114187,0.5454545454545454,0.5696202531645569,0.4961896697713799,0.2727272727272727,0.7,0.7627118644067798,0.9374999999999998,0.6610169491525424,0.30303030303030276,0.30880230880230863,0.27586206896551957,0.22222222222222227,0.8225477215050203,0.6099837662337659,0.6545454545454548,0.4848594741613781,0.4714705882352942,0.4761692650334075,0.3256155696479336,0.7796395024117796,0.44120123491439817,0.40492610837438425,0.7944636678200693,0.2888888888888889,0.3424633936261844,0.38683021304067133,0.8004054738976178,0.33512064343163533,0.732979664014147,0.5839359413030439,0.6560048788601209,0.6896349139739824,0.6177085468333674,0.6867388460979509,0.4803458213256484,0.07874569909289963,0.8422945444841221,0.5516431924882639,0.38183779667470485,0.43817382452728904,0.29501066210544535,0.7817573051948044,0.9208101330386365,0.3552852152177344,0.1458709300676,0.8021736091696958,0.9112410860220405,0.23088271453159592,0.21377985836034696,0.22365835479062568,0.6337780726325613,0.36622192736743964,0.12918275418275416,0.38968193364397147,0.5031355315769768,0.7313269127875879,0.2068965517241379,0.7714285714285705,0.0,0.7575757575757576,0.18918918918918914,0.4545454545454546,0.7857142857142856,0.784543325526932,0.5132743362831858,0.21212121212121193,0.25,0.25,0.7056277056277056,0.4375,0.5144927536231885,0.20661157024793386,0.46875,0.2878787878787876,0.5894206549118388,0.4545454545454546,0.5949367088607596,0.6113463166807795,0.36363636363636365,0.4000000000000001,0.593220338983051,0.2708333333333335,0.39406779661016955,0.5757575757575752,0.445887445887446,0.862068965517242,0.22222222222222227,0.23992578267914055,0.4550367395762134,0.0,0.21109891682969883,0.22051083591331266,0.21720783026608825,0.6296914383049248,0.30940594059405935,0.41455308211589886,0.25045372050816694,0.2575122928428336,0.28362573099415206,0.41506867945056447,0.2663857836974617,0.21212687064849156,0.24763651756737687,0.05002559449020483,0.4061681373704814,0.0,0.15882236013870177,0.18132490480145846,0.0,0.10920673441528872,0.5998045042227089,0.4383093365187887,0.5281690140845079,0.19196598553115862,0.41623694468942807,0.16829926231793402,0.5845424107142847,0.4126641730777403,0.33980131122647017,0.06666622677800249,0.6731665268847271,0.4787193728540424,0.3276985492992379,0.5859440643380189,0.5232416316574096,0.4261511622192722,0.5741559781807477,0.26898326898326885,0.582497000109087,0.35115801615756426,0.9733012306046005
82,Minnesota Wild,5,Boston Bruins,0,5,0.13793103448275862,0.6285714285714281,0.0,0.8181818181818181,0.16216216216216206,0.36363636363636365,0.8285714285714285,0.8266978922716627,0.8672566371681414,0.2929292929292928,0.25,0.25,0.8441558441558441,0.0,0.8695652173913042,0.28925619834710714,0.53125,0.1969696969696968,0.707808564231738,0.1515151515151516,0.1898734177215191,0.7662997459779852,0.36363636363636365,0.10000000000000003,0.4067796610169492,0.3750000000000002,0.5381355932203391,0.9696969696969697,0.49783549783549796,0.7931034482758612,0.22222222222222227,0.7202645994169843,0.41639610389610304,0.5542521994134897,0.8086450443073145,0.7747153700189756,0.7866226021984339,0.8032053497739184,0.37509520182787515,0.7642707758050937,0.8499920546639124,0.5469360419689698,0.3727598566308244,0.6745019588230391,0.8472479643474458,0.5969622157186534,0.4825737265415549,0.5849519409029975,0.7894987477512437,0.5500596444226651,0.40947301449785445,0.012357106493266046,0.5981969987483065,0.4439341823928602,0.385156757537114,0.6582328347587403,0.5281690140845079,0.41743876126411994,0.4327314688423234,0.4307358736521667,0.28745180600649345,0.4002125217834826,0.4346988743244453,0.36130227939308557,0.42650964495387234,0.3617783170715838,0.5517580526186379,0.5648781658864586,0.6970456701450018,0.7554056710403478,0.24459432895965394,0.31145431145431135,0.11618538546650264,0.39909484929219197,0.869368646334939,0.44827586206896547,0.7714285714285705,0.0,0.6666666666666667,0.32432432432432434,0.2727272727272727,0.6714285714285715,0.6697892271662763,0.5929203539823009,0.3232323232323231,0.125,0.375,0.6883116883116883,0.5,0.5942028985507246,0.32231404958677645,0.71875,0.5,0.7699412258606213,0.18181818181818188,0.8101265822784809,1.0,0.8181818181818182,0.4000000000000001,0.728813559322034,0.6666666666666667,0.9491525423728815,0.3939393939393936,0.10678210678210664,0.4137931034482776,0.5555555555555556,0.14363345470594746,0.5193993506493495,0.6545454545454548,0.6371713508612875,0.49617647058823533,0.5456570155902003,0.5249770391427947,0.7619319624270121,0.6486668537749085,0.5379310344827588,0.7653979238754326,0.8888888888888888,0.6077519379844961,0.43021304067140087,0.675519513431323,0.8337801608579087,0.8772767462422637,0.19526748495659418,0.6299650717968621,0.3633235417540912,0.40520598483295744,0.8631812236593515,0.521844380403458,0.37692788912682595,0.055741378653038076,0.6192326372025274,0.38306541614330536,0.5234989903404377,0.12441275274594354,0.9354795258620685,0.7148365121218028,0.5163291424664784,0.052878845674504626,0.982916076208471,0.7156948708732904,0.12054127841414919,0.41012586972628995,0.2498235907117614,0.8640380532128149,0.13596194678718554,0.4476545511028269,0.41052425679818544,0.5159676646868334,0.6233814874264318
