,Visitor,G,Home,G.1,Total_goal,Rk,AvAge,GP,W,L,OL,PTS,PTS%,GF,GA,SOW,SOL,SRS,SOS,GF/G,GF/G,PP,PPO,PP%,PPA,PPOA,PK%,SH,SHA,PIM/G,oPIM/G,S,S%,SA,SV%,SO,Rk,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,Assist-EV,PP,Assist-SH,S,S%,TOI,BLK,HIT,FOW,FOL,FO%,Rk,Age,GP,CF,CA,CF%,CF% rel,FF,FA,FF%,FF rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TK,GV,SAtt,Thru%,Rk.1,AvAge.1,GP.1,W.1,L.1,OL.1,PTS.1,PTS%.1,GF.1,GA.1,SOW.1,SOL.1,SRS.1,SOS.1,GF/G.1,GF/G.1,PP.1,PPO.1,PP%.1,PPA.1,PPOA.1,PK%.1,SH.1,SHA.1,PIM/G.1,oPIM/G.1,S.1,S%.1,SA.1,SV%.1,SO.1,Rk.1,Age.1,GP.1,G.1,A.1,PTS.1,+/-.1,PIM.1,PS.1,EV.1,PP.1,SH.1,GW.1,Assist-EV.1,PP.1,Assist-SH.1,S.1,S%.1,TOI.1,BLK.1,HIT.1,FOW.1,FOL.1,FO%.1,Rk.1,Age.1,GP.1,CF.1,CA.1,CF%.1,CF% rel.1,FF.1,FA.1,FF%.1,FF rel.1,oiSH%.1,oiSV%.1,PDO.1,oZS%.1,dZS%.1,TK.1,GV.1,SAtt.1,Thru%.1
223,Calgary Flames,0,Phoenix Coyotes,4,4,0.8275862068965517,0.625,0.0,0.19047619047619047,0.8999999999999999,0.4,0.14634146341463417,0.14754098360655743,0.358490566037736,0.8219178082191778,0.0,0.42857142857142855,0.2387387387387387,0.611111111111111,0.36036036036036023,0.8223684210526319,0.5,0.4074074074074072,0.47622699386503076,0.47619047619047616,0.3265306122448979,0.5263537906137179,0.5454545454545454,0.2857142857142857,0.23188405797101463,0.06557377049180335,0.1412103746397695,0.6444444444444448,0.6088709677419355,0.0434782608695663,0.0,0.0,0.5397426192278569,0.20654911838790913,0.35255712731229605,0.43412256267409455,0.40650331613854096,0.15906968989663217,0.19415730337078652,0.30173650975889765,0.34038700331125815,0.37959558823529416,0.5625,0.3384166666666667,0.4120398773006134,0.4005754475703326,1.0,0.07379518072289137,0.39983967194880377,0.21490641081223716,0.41490717971458513,0.06587799315849485,0.20079338284942616,0.603515625,0.4265052135889673,0.0,0.5003484320557483,0.06076759061833692,0.0,0.30829370064608763,0.20148202584359165,0.4650971465919844,0.012031056019776054,0.3062493808679956,0.17299107142857162,0.41566918442513,0.3130465152377504,0.2283114913895865,0.2174086183769326,0.056725175663627336,0.9432748243363709,0.40558053425019824,0.33220847394075737,0.0,0.4354697518979136,0.6206896551724138,0.5,0.0,0.2857142857142858,0.55,0.9,0.36585365853658536,0.3653395784543326,0.2264150943396226,0.3835616438356164,0.5,0.8571428571428571,0.4864864864864865,0.6666666666666666,0.22522522522522515,0.38157894736842124,0.2692307692307693,0.5802469135802468,0.07668711656441718,0.761904761904762,0.693877551020408,0.4122743682310466,0.18181818181818182,0.2857142857142857,0.18840579710144922,0.0983606557377048,0.6858789625360231,0.2666666666666666,0.719758064516129,0.608695652173914,0.8571428571428571,0.6676918255009894,0.7408889369525244,0.5465994962216625,0.4952588217006062,0.562992439315559,0.5400568480892727,0.5688658124136616,0.2990369181380418,0.5255863539445629,0.592833491012299,0.30147058823529427,0.21428571428571427,0.35723809523809524,0.6785495179666957,0.309462915601023,0.25396825396825395,0.6772805507745265,0.21661107718325723,0.5737120883677971,0.598717476186637,0.5409350057012544,0.6179222533037525,0.5200892857142856,0.36587745592687093,0.4797721781152917,0.6212682926829256,0.40149253731343304,0.4918949207290946,0.5514510050251257,0.6103741809051377,0.4937449982710074,0.5226926544784853,0.5834582017104555,0.6068882978723416,0.3814970933305148,0.53775081492213,0.8023394346366288,0.7353521126760576,0.8669419669544021,0.1333770115492201,0.3988574451203385,0.03643044619422575,0.4990888943609948,0.4677412707498556
224,Winnipeg Jets,2,Buffalo Sabres,1,3,0.5862068965517242,0.08333333333333304,0.0,0.4285714285714286,0.7,0.30000000000000004,0.36585365853658536,0.3653395784543326,0.3207547169811322,0.6027397260273972,0.25,0.42857142857142855,0.36936936936936937,0.33333333333333326,0.3243243243243241,0.605263157894737,0.07692307692307698,0.28395061728395055,0.0,0.47619047619047616,0.06122448979591821,0.39999999999999947,0.09090909090909091,0.42857142857142855,0.2753623188405796,0.16393442622950816,0.41786743515850144,0.4666666666666668,0.6330645161290325,0.304347826086957,0.14285714285714285,0.8113633119999553,0.2983670379582577,0.5465994962216625,0.5745375408052231,0.5954635893354556,0.5883777239709445,0.41856809412661355,0.37769662921348324,0.4922912907987531,0.7860099337748343,0.11764705882352944,0.10714285714285714,0.6081904761904763,0.8092900964066608,0.13682864450127885,0.25396825396825395,0.5172117039586919,0.4292710507419015,0.5644756932008819,0.6557313322813605,0.7032741488841833,0.3916272788656314,0.5959821428571428,0.40453666330306093,0.631377286848464,0.39648780487804736,0.473134328358209,0.5764329740597909,0.6707851758793971,0.6017759813828154,0.5182868151953762,0.5326836380378692,0.6710279682564144,0.5522606382978728,0.43400739879505346,0.5917312567910176,0.2815986136683648,0.4492018779342768,0.4832108270964355,0.5171081514071871,0.4034488230626817,0.44860892388451445,0.5308052203890667,0.390548784930008,0.6896551724137931,0.2708333333333339,0.0,0.2857142857142858,0.7,0.6000000000000001,0.29268292682926844,0.2927400468384075,0.16981132075471717,0.5753424657534245,0.875,0.5714285714285714,0.3918918918918919,0.8888888888888888,0.1711711711711712,0.5789473684210527,0.1923076923076924,0.5061728395061729,0.024539877300613577,0.9047619047619048,0.8775510204081631,0.363898916967508,0.6363636363636364,1.0,0.5652173913043477,0.47540983606557363,0.27377521613832867,0.40000000000000036,1.0,0.5652173913043477,0.14285714285714285,0.7584092633109094,0.3196376830509813,0.4527924954399376,0.3831751153802858,0.4412256267409471,0.4215688765786598,0.4082027342447482,0.5531809376210771,0.37543053960964423,0.4341744690568621,0.19878296146044638,0.7241379310344828,0.1824367816091954,0.5152104929130527,0.24199664873445637,0.8582375478927203,0.35168259243872013,0.4184632680136655,0.4777341777170827,0.6087932007551009,0.30634215389454644,0.3092970732729514,0.8265086206896552,0.7740844067192978,0.7183638246461859,0.2981463414634149,0.3477611940298506,0.1024292165199907,0.5299246231155782,0.11677383795700891,0.3004781899916022,0.1175820592015655,0.5686576777871948,0.0696010638297877,0.539553112778776,0.372060847519015,0.8907180764648466,0.6700234741784072,0.446847277683462,0.5531527223165384,0.3070298862734727,0.3994750656167979,0.16882541245998528,0.7454120830514634
225,Vancouver Canucks,3,Chicago Blackhawks,4,7,0.2068965517241379,0.45833333333333304,0.0,0.523809523809524,0.39999999999999997,0.7000000000000001,0.5609756097560975,0.5620608899297425,0.2452830188679247,0.2465753424657533,0.625,0.8571428571428571,0.5630630630630631,0.16666666666666663,0.24324324324324298,0.25,0.3076923076923077,0.5308641975308639,0.1510736196319018,0.4285714285714285,0.693877551020408,0.7111913357400717,0.18181818181818182,0.42857142857142855,0.507246376811594,0.5901639344262293,0.3054755043227666,0.44444444444444464,0.5625,0.6521739130434803,1.0,0.4513405526252763,0.5518546555639663,0.28333468757617597,0.32391449331320876,0.3385748944199838,0.33361066869517675,0.5761382826533575,0.4288292859731787,0.5187585644976108,0.43308053834650706,0.2457305502846301,0.1935483870967742,0.45599999999999996,0.4563229764496338,0.2413992244864286,0.0,0.22522347454333458,0.2125483741898484,0.3106542031070525,0.17640113083983322,0.1767903777540737,0.2094487159939884,0.498991935483871,0.5669213712889689,0.23651314167365278,0.6759581881533094,0.23400852878464828,0.2290780843139193,0.2882997577171572,0.5085605802122424,0.0,0.21104363244712765,0.33579903800645017,0.33413278875380037,0.0,0.2113968368948449,0.560969194349461,0.39493131629282097,0.48108050637581146,0.5189194936241877,0.39328220047606444,0.2639670041244845,0.30164983994090133,0.04422386428682801,0.0,0.16666666666666696,0.0,1.0,0.0,0.5,1.0,1.0,0.7547169811320757,0.0,0.75,0.7142857142857142,1.0,0.11111111111111105,0.7477477477477477,0.0,0.2692307692307693,0.34567901234567877,0.22085889570552175,0.0,0.12244897959183687,0.9429602888086643,0.4545454545454546,0.7142857142857142,0.0,0.08196721311475397,0.7204610951008643,0.666666666666667,0.2983870967741935,0.7826086956521756,1.0,0.6808745620333676,0.26784828630347945,0.4527924954399376,0.8577539304341302,0.7939294976467195,0.8155413818514472,1.0,0.12511429678419217,1.0,0.9598081753825076,0.2697768762677485,0.5172413793103449,0.9577931034482762,0.9133276919822296,0.33459740717876363,0.735632183908046,0.6092646447860406,0.7511677147017966,0.4866520764989315,0.4574115828484209,0.058255023001612116,0.46129129898251375,0.46875,0.0,0.6520291927609845,0.29965156794425063,0.34061833688699394,0.3694914136919476,0.2806891600861451,0.9066253729123468,0.42980289482784184,0.38095831883120623,0.24715006659108663,1.0,0.3784377972730156,0.7012987012987015,0.8410205628877776,0.8778294768611694,0.8630003040167789,0.13699969598322115,0.9999999999999999,0.30296212973378345,0.38044816547648375,0.5656003984567226
226,Los Angeles Kings,3,Edmonton Oilers,1,4,0.24137931034482757,0.10416666666666696,0.0,0.5714285714285714,0.45,0.5,0.5609756097560975,0.5620608899297425,0.41509433962264186,0.23287671232876717,0.25,0.5714285714285714,0.6621621621621622,0.38888888888888884,0.4144144144144142,0.23684210526315796,0.5769230769230771,0.5432098765432096,0.4670245398773005,0.4285714285714285,0.5306122448979593,0.6541516245487369,0.18181818181818182,0.14285714285714285,0.11594202898550732,0.180327868852459,0.5389048991354466,0.48888888888888893,0.17741935483870952,0.3913043478260896,0.2857142857142857,0.7092074934540018,0.4302296240222052,1.0,1.0000000000000002,0.9999999999999998,1.0000000000000002,0.6522340780260086,0.43053370786516865,0.9627822426329891,0.9089403973509933,0.7977941176470589,0.25,0.9678888888888891,0.9282975460122699,0.8369565217391305,0.4444444444444444,1.0,0.21583595621740936,0.9999999999999996,0.3781847133757963,1.0,0.9999999999999998,1.0,0.6471446140262358,0.7924577148774594,0.40000000000000036,1.0,1.0000000000000002,0.5403266331658293,1.0000000000000004,0.6991293286568196,1.0000000000000002,0.6221554048848139,0.9585106382978728,0.6142490223020822,0.5019512857660273,0.40160294595472834,0.4609448356807544,0.9444537433346887,0.055546256665311766,0.3736048664374504,0.7475065616797902,1.0,0.4721840037466811,0.7931034482758621,0.08333333333333304,0.0,0.19047619047619047,0.75,0.7000000000000001,0.2195121951219513,0.22014051522248235,0.26415094339622636,0.4657534246575341,0.25,0.42857142857142855,0.43243243243243246,0.33333333333333326,0.26126126126126126,0.4671052631578949,0.6153846153846154,0.5802469135802468,0.485429447852761,0.5238095238095238,0.8163265306122449,0.6685920577617335,0.36363636363636365,0.14285714285714285,0.23188405797101463,0.3114754098360657,0.11815561959654186,0.577777777777778,0.931451612903226,0.6521739130434803,0.42857142857142855,0.7514209037255521,0.3251865469882116,0.5465994962216625,0.5269703093424531,0.6360525268603261,0.5991156963890936,0.3551612442242652,0.3324077046548958,0.5065606035755289,0.4347800378429516,0.6323529411764706,0.42857142857142855,0.35723809523809524,0.527695004382121,0.7122762148337597,0.6349206349206349,0.33820998278829606,0.2913208133530394,0.5571242766394602,0.7531300031098467,0.32591627300863324,0.26536124240378123,0.7723214285714284,0.20126976118398932,0.7175194498287356,0.3662288930581603,0.4408725602755452,0.21569089798101948,0.6658231059141865,0.0,0.09873973529311209,0.24742824846417988,0.6907620001540951,0.0,0.2460205052320052,0.2475482684646031,0.6240491881128669,0.41583152762730435,0.3163114592779115,0.683688540722089,0.4424755355725999,0.6456692913385826,0.2549580436800334,0.5851034674160016
227,Detroit Red Wings,3,Nashville Predators,4,7,0.3793103448275862,0.45833333333333304,0.0,0.4285714285714286,0.45,0.8,0.4878048780487806,0.48711943793911006,0.2452830188679247,0.17808219178082174,0.25,0.7142857142857142,0.6216216216216217,0.5555555555555555,0.24324324324324298,0.17763157894736858,0.6153846153846154,0.7777777777777777,0.35199386503067487,0.5714285714285713,0.5918367346938775,0.5444043321299636,0.2727272727272727,0.7142857142857142,0.0869565217391306,0.3278688524590163,0.5850144092219018,0.31111111111111134,0.4274193548387095,0.6521739130434803,0.7142857142857142,0.38194337961971625,0.8116369521522362,0.4527924954399376,0.4444110915162658,0.5039285371241955,0.48377506162173134,0.5941313771257085,0.18725300271212697,0.6326061997703787,0.3833066910253482,0.5892494929006085,0.3103448275862069,0.5701149425287356,0.4181087370425215,0.6494399858894083,0.367816091954023,0.5311591192355629,0.15122408713567637,0.47009026447549784,0.24639478213001853,0.08420555970589394,0.3837109129432583,0.3631465517241379,0.9120577847688016,0.3435820306721238,0.8515679442508706,0.34061833688699394,0.32433501433798084,0.25231066044508255,0.9052037129384174,0.9277845604477033,0.35292239557783356,0.280554026834557,0.9904302811550165,0.9174022679571776,0.13297782894396404,0.9501013445560105,0.5374958081824293,0.7291432533894455,0.2711415488459319,0.29079608569161597,0.3492688413948256,0.41738488057128786,0.4994883002896735,0.896551724137931,0.2708333333333339,0.0,0.04761904761904767,0.8,0.9,0.12195121951219512,0.12177985948477754,0.0,0.4931506849315068,0.25,0.8571428571428571,0.3063063063063063,0.9999999999999999,0.0,0.493421052631579,0.23076923076923084,0.2222222222222221,0.2569018404907977,0.761904761904762,0.08163265306122458,0.09891696750902579,0.09090909090909091,0.5714285714285714,0.0869565217391306,0.0983606557377048,0.0,0.40000000000000036,0.4536290322580645,0.2826086956521756,0.7142857142857142,0.22278595075319774,0.04693414080242242,0.20654911838790913,0.088955386289445,0.19972144846796658,0.16221444362564474,0.3707194064688229,0.0711025280898876,0.2746842709529276,0.23282284768211925,0.15441176470588247,0.09375,0.11883333333333335,0.2888420245398774,0.21595268542199497,0.1111111111111111,0.0,0.560871699256305,0.23271945863414434,0.4232217003950658,0.12137970353477767,0.1692268737339635,0.1953125,0.5399708487498602,0.29158516472979734,0.0,0.20093974571586504,0.01685887740141334,0.368136981202308,0.35481068673548277,0.35064732728122555,0.035063935729617635,0.34929929544306626,0.3392434988179671,0.44040961680746055,0.9999999999999998,0.08670990930278677,0.6228916710137398,0.019416082829200487,0.9805839171707977,0.3340680008228275,0.277145912316516,0.05891634062035456,0.40666437169012815
228,Montreal Canadiens,3,New York Rangers,1,4,0.10344827586206896,0.375,0.0,0.6666666666666667,0.35000000000000003,0.5,0.6585365853658537,0.65807962529274,0.6981132075471699,0.36986301369863006,0.375,0.2857142857142857,0.7387387387387387,0.38888888888888884,0.6936936936936937,0.368421052631579,0.9230769230769231,1.0,0.5291411042944787,0.8095238095238094,0.7755102040816326,0.40433212996389845,0.0,0.2857142857142857,0.5942028985507246,0.8852459016393444,0.6455331412103744,0.6444444444444448,0.368951612903226,0.36956521739130466,0.5714285714285714,0.23073233897654788,0.6433214127228588,0.4527924954399376,0.8118269483321454,0.8879838632215924,0.8621960206337509,0.6893631210403467,0.562386671832623,0.8048220436280138,0.7054692852249371,0.8732251521298176,0.0,0.7639540229885059,0.7676750581764334,0.9457624129111916,0.0,0.5660573327793932,0.30170828607667977,0.4546204400580054,0.5720946267171181,0.29180985334014864,0.55945423641994,0.7316810344827585,0.47201769046417774,0.22212633759061085,0.4667317073170736,0.4343283582089552,0.4570091301624972,0.3955653266331659,0.7890256598689445,0.39557773057353174,0.3961401960596238,0.3425385622929349,0.822632978723405,0.4691893034562943,0.6209706628033322,0.6654391855301576,0.7115962441314583,0.5409459362521214,0.45905406374787816,0.20601957154192008,0.43496062992125994,0.513568086678158,0.20367632825102655,0.41379310344827586,0.25,0.0,0.523809523809524,0.55,0.4,0.4878048780487806,0.48711943793911006,0.3207547169811322,0.15068493150684925,0.5,0.5714285714285714,0.7027027027027027,0.49999999999999994,0.3243243243243241,0.1513157894736843,0.23076923076923084,0.382716049382716,0.14570552147239257,0.47619047619047616,0.26530612244897966,0.49891696750902526,0.4545454545454546,0.5714285714285714,0.01449275362318847,0.0983606557377048,0.6887608069164264,0.3333333333333335,0.4899193548387095,0.7173913043478279,0.2857142857142857,0.5024768241089812,0.5738765398114367,0.1344172200595377,0.27183697695123166,0.25525449480881224,0.26086956521739135,0.7077773399213879,0.0,0.5498730125595793,0.38741721854304645,0.13101604278074874,0.4545454545454546,0.4408888888888889,0.33630786391522605,0.17577307602883063,0.6464646464646464,0.2922599488864548,0.05480457556254981,0.16110740779455757,0.5200354752882368,0.4752565564424175,0.1495304155668773,0.13920454545454541,0.42030173737551024,0.543562305833621,0.35434146341463446,0.1776119402985077,0.4409505916477141,0.44483040201005053,0.5030559127931893,0.4984933063281135,0.43848293590653586,0.3752230526234688,0.5871808510638301,0.4549201987104958,0.06617167692864911,0.8395970973681308,0.419507042253521,0.8334492240740299,0.16655077592596967,0.20142819359957687,0.2875590551181103,0.4115242551095788,0.5715091672304027
229,New York Islanders,1,Ottawa Senators,3,4,0.5517241379310345,0.5625,0.0,0.4285714285714286,0.5,0.7000000000000001,0.46341463414634154,0.46370023419203743,0.4905660377358494,0.5342465753424657,0.5,0.42857142857142855,0.545045045045045,0.6666666666666666,0.4864864864864864,0.5328947368421053,0.5,0.41975308641975295,0.46625766871165664,0.47619047619047616,0.1428571428571428,0.44115523465703976,0.18181818181818182,0.0,0.05797101449275366,0.1311475409836067,0.694524495677233,0.4666666666666668,0.4879032258064515,0.26086956521739424,0.42857142857142855,0.5286787204450625,0.7349886449659344,0.8730478589420656,0.9741022850924923,0.9412813370473534,0.9523949889462051,0.44148849616538843,0.32497078651685396,0.749804822043628,0.9482781456953642,0.6588235294117648,0.24,0.6282666666666669,0.9428466257668712,0.7161125319693095,0.14222222222222222,0.9891566265060239,0.48306666040306245,0.8956815140148158,1.0000000000000002,0.41209578107183586,0.7020121539500337,0.9312499999999999,0.6428144971409349,0.4797721781152917,0.8460487804878039,0.6462686567164182,0.6650318072448005,0.7079145728643218,0.5339457407067192,0.4330040013831942,0.6102327009035626,0.6537606903459436,0.5678191489361701,0.4571119331994504,0.5894820717131477,0.0,0.2721126760563415,0.5597656679658551,0.44055331053776703,0.8717693731816979,0.7243044619422574,0.6397439054420093,0.46191018369152204,0.44827586206896547,0.2916666666666661,0.0,0.4761904761904763,0.5,0.6000000000000001,0.4878048780487806,0.48711943793911006,0.05660377358490587,0.041095890410958846,0.5,0.5714285714285714,0.6531531531531531,0.611111111111111,0.054054054054053946,0.03947368421052633,0.2692307692307693,0.4320987654320987,0.1633435582822087,0.09523809523809523,0.6530612244897958,1.0,0.18181818181818182,0.14285714285714285,0.6376811594202896,0.7049180327868854,1.0,0.0,0.7903225806451615,1.0,0.5714285714285714,0.5496385825383454,0.0,0.20654911838790913,0.13057671381936897,0.25654596100278537,0.21389093588798813,0.5823691230410136,0.4798946629213484,0.497345005740528,0.24818915562913912,0.18658088235294124,0.1875,0.42625,0.33284125766871175,0.2495204603580563,0.2222222222222222,0.5225903614457832,0.21045855451684103,0.22463761286309403,0.2423808755946142,0.41582098061573547,0.22518568534773808,0.337890625,1.0000000000000002,0.5894028305143253,0.2068292682926831,0.1393034825870645,0.4126481866025027,0.32108982412060294,0.8582889337987631,0.7909054981969077,0.37021121491741327,0.35620849063872395,0.753656914893619,0.7102991227143008,0.08803875407461059,0.9416946460161029,0.49986306729264385,0.9359476499047532,0.06405235009524679,0.2817773075905844,0.3221347331583553,0.429450874168924,0.4150300948812671
230,San Jose Sharks,2,St. Louis Blues,1,3,0.3448275862068965,0.6041666666666661,0.0,0.4761904761904763,0.45,0.7000000000000001,0.5121951219512196,0.5128805620608899,0.1320754716981134,0.20547945205479445,1.0,0.5714285714285714,0.6081081081081081,0.5555555555555555,0.1351351351351351,0.20394736842105265,0.6153846153846154,0.5802469135802468,0.485429447852761,0.19047619047619035,0.2448979591836733,0.7841155234657036,0.2727272727272727,0.5714285714285714,0.24637681159420288,0.2786885245901638,0.8126801152737748,0.1333333333333333,0.564516129032258,0.6956521739130466,0.7142857142857142,0.562367731881674,0.992899840768489,0.4527924954399376,0.35255712731229605,0.37068485255979233,0.36454654028917743,0.41727242414138044,0.3115304145679968,0.5729047072330653,0.28157113496232,0.5892494929006085,0.3103448275862069,0.32781609195402295,0.2627459276496723,0.6123996825116854,0.4904214559386973,0.6624428749480682,0.006460280922628625,0.49047403311972415,0.7968733926997638,0.25651712342232524,0.7320310135276722,0.4924568965517242,0.4774809220484362,0.505733067190947,0.8161187698833512,0.5428293316028552,0.7102782041195363,0.6440012562814071,0.42820588603365106,0.810188354351769,0.652203105959442,0.5806071346020496,0.4877717391304346,0.6129675207996739,0.0,0.9313662241769798,0.4284037558685476,0.3813873412878701,0.6186126587121303,0.6695491185906649,0.7270341207349083,0.7437662601843624,0.2882601466459498,0.1724137931034483,0.0625,0.0,0.6666666666666667,0.5,0.2,0.5853658536585366,0.5854800936768151,0.28301886792452846,0.23287671232876717,0.625,0.14285714285714285,0.6711711711711712,0.611111111111111,0.2792792792792791,0.23684210526315796,0.42307692307692313,0.33333333333333326,0.4348159509202456,0.23809523809523803,0.30612244897959195,0.7581227436823106,0.2727272727272727,0.7142857142857142,0.2753623188405796,0.29508196721311486,0.2651296829971179,0.5111111111111115,0.10282258064516148,0.3260869565217419,1.0,0.8504791692513294,0.6370875038551045,0.6473551637279598,0.6156450247853951,0.7021974620860416,0.6728895439286007,0.5319872056117471,0.3993258426966292,0.7657864523536162,0.6175496688741722,0.4880174291938999,0.3333333333333333,0.7531851851851853,0.7079754601226994,0.5410628019323672,0.5267489711934156,0.5111557340473003,0.2775872598299429,0.6551012757116319,0.6297759502629292,0.4350183707082226,0.6331057593717959,0.7025462962962963,0.8213609989909185,0.9237817232219239,0.5565217391304351,0.6499026606099938,0.4348112703264704,0.44488065326633175,0.8352704044817565,1.0,0.4378520352883968,0.40051621850681896,0.9308510638297891,1.0,0.329228540383919,0.43315329230219035,0.3573943661971839,0.4666794194304287,0.5333205805695713,0.5098490162482895,0.0861577085473012,0.48970589809749154,0.9999999999999996
231,Toronto Maple Leafs,2,Tampa Bay Lightning,4,6,0.3103448275862069,0.0,0.0,0.523809523809524,0.5,0.5,0.5121951219512196,0.5128805620608899,0.6792452830188682,0.42465753424657526,0.0,0.7142857142857142,0.6531531531531531,0.611111111111111,0.6756756756756754,0.4276315789473686,0.5,0.5432098765432096,0.3742331288343561,0.04761904761904756,0.44897959183673475,0.9913357400722029,0.09090909090909091,0.5714285714285714,0.9999999999999998,0.9344262295081966,0.05763688760806929,1.0,0.8850806451612905,0.6521739130434803,0.8571428571428571,0.3985676797093278,0.3728656741525782,0.6473551637279598,0.9609478902188371,0.937913958526772,0.9457135838860233,0.5539056228619416,0.9999999999999999,0.7978483650125441,0.9999999999999998,0.5642701525054468,0.1111111111111111,0.8572839506172839,0.9999999999999999,0.6206308610400683,0.0,0.3826416778224009,0.4879034152299522,0.6498233356162517,0.9968466410456249,0.9991638160395288,0.69942731387701,0.8807870370370372,0.544827054602534,0.2844396752262459,0.4496288441145282,0.6499026606099938,0.5411459206617397,0.9999999999999999,0.09210074367556231,0.5131650447068123,0.48749667409278863,0.9999999999999998,0.042437557816836335,0.6723813550364656,0.9827960883737779,0.7100428990530148,1.0,0.0,0.9999999999999996,0.759380426158251,1.0,0.5639005171140112,0.33177915387417256,0.9310344827586207,0.35416666666666696,0.0,0.1428571428571429,0.95,0.4,0.09756097560975607,0.09836065573770492,0.716981132075472,0.6849315068493151,0.125,0.42857142857142855,0.481981981981982,0.11111111111111105,0.7117117117117115,0.6842105263157898,0.5,0.5061728395061729,0.4010736196319018,0.5714285714285713,0.40816326530612246,0.46787003610108346,0.0,0.5714285714285714,0.40579710144927517,0.5737704918032787,0.22766570605187297,0.911111111111111,0.6875,0.26086956521739424,0.14285714285714285,0.6298695786638739,0.2780492280870792,0.1344172200595377,0.5543575032149568,0.6960749556849835,0.6480873584779261,0.5105115846696373,0.2689887640449439,0.4893365341126533,0.6705298013245033,0.34937611408199654,0.0,0.22795959595959592,0.8056330172894589,0.4199023482910951,0.0,0.05859802847754647,0.5438782221208114,0.14351427414329132,0.3325808272192212,0.19429874572405936,0.27475293106623266,0.18087121212121193,0.515662840565086,0.7157404211253022,0.32390243902439053,0.04975124378109452,0.01549161145720035,0.3222937604690118,0.35195051748422923,0.6481993775626144,0.048279522448379186,0.35038421039114476,0.3275265957446809,0.609216784695064,0.4803965954364362,0.47597386187227286,0.49086463223787646,0.32802778508404806,0.6722380303356359,0.26264656616415405,0.3016622922134734,0.03529508331281295,0.0
232,Los Angeles Kings,3,Calgary Flames,1,4,0.24137931034482757,0.10416666666666696,0.0,0.5714285714285714,0.45,0.5,0.5609756097560975,0.5620608899297425,0.41509433962264186,0.23287671232876717,0.25,0.5714285714285714,0.6621621621621622,0.38888888888888884,0.4144144144144142,0.23684210526315796,0.5769230769230771,0.5432098765432096,0.4670245398773005,0.4285714285714285,0.5306122448979593,0.6541516245487369,0.18181818181818182,0.14285714285714285,0.11594202898550732,0.180327868852459,0.5389048991354466,0.48888888888888893,0.17741935483870952,0.3913043478260896,0.2857142857142857,0.7092074934540018,0.4302296240222052,1.0,1.0000000000000002,0.9999999999999998,1.0000000000000002,0.6522340780260086,0.43053370786516865,0.9627822426329891,0.9089403973509933,0.7977941176470589,0.25,0.9678888888888891,0.9282975460122699,0.8369565217391305,0.4444444444444444,1.0,0.21583595621740936,0.9999999999999996,0.3781847133757963,1.0,0.9999999999999998,1.0,0.6471446140262358,0.7924577148774594,0.40000000000000036,1.0,1.0000000000000002,0.5403266331658293,1.0000000000000004,0.6991293286568196,1.0000000000000002,0.6221554048848139,0.9585106382978728,0.6142490223020822,0.5019512857660273,0.40160294595472834,0.4609448356807544,0.9444537433346887,0.055546256665311766,0.3736048664374504,0.7475065616797902,1.0,0.4721840037466811,0.8275862068965517,0.625,0.0,0.19047619047619047,0.8999999999999999,0.4,0.14634146341463417,0.14754098360655743,0.358490566037736,0.8219178082191778,0.0,0.42857142857142855,0.2387387387387387,0.611111111111111,0.36036036036036023,0.8223684210526319,0.5,0.4074074074074072,0.47622699386503076,0.47619047619047616,0.3265306122448979,0.5263537906137179,0.5454545454545454,0.2857142857142857,0.23188405797101463,0.06557377049180335,0.1412103746397695,0.6444444444444448,0.6088709677419355,0.0434782608695663,0.0,0.0,0.5397426192278569,0.20654911838790913,0.35255712731229605,0.43412256267409455,0.40650331613854096,0.15906968989663217,0.19415730337078652,0.30173650975889765,0.34038700331125815,0.37959558823529416,0.5625,0.3384166666666667,0.4120398773006134,0.4005754475703326,1.0,0.07379518072289137,0.39983967194880377,0.21490641081223716,0.41490717971458513,0.06587799315849485,0.20079338284942616,0.603515625,0.4265052135889673,0.0,0.5003484320557483,0.06076759061833692,0.0,0.30829370064608763,0.20148202584359165,0.4650971465919844,0.012031056019776054,0.3062493808679956,0.17299107142857162,0.41566918442513,0.3130465152377504,0.2283114913895865,0.2174086183769326,0.056725175663627336,0.9432748243363709,0.40558053425019824,0.33220847394075737,0.0,0.4354697518979136
